Job Id,Experience,Qualifications,Salary Range,location,Country,latitude,longitude,Company Size,Job Title,Role,Company,Min_experience,Max_experience,Average_experience,Average_Salary
1931204945681283,5 to 13 Years,B.Com,$61K-$109K,"Washington, D.C.",USA,37,-95,39549,Sales Manager,Regional Sales Director,Global Payments,5,13,9.0,85000
8779383463123,0 to 9 Years,MCA,$58K-$112K,"Washington, D.C.",USA,37,-95,83159,Digital Marketing Specialist,Social Media Manager,Boston Scientific,0,9,4.5,85000
2409392760414931,4 to 11 Years,PhD,$60K-$124K,"Washington, D.C.",USA,37,-95,117258,Brand Ambassador,Product Demonstrator,Occidental Petroleum,4,11,7.5,92000
1685663716164263,5 to 13 Years,BBA,$62K-$105K,"Washington, D.C.",USA,37,-95,15134,Legal Assistant,Legal Secretary,Fortescue Metals Group,5,13,9.0,83500
2730610023224323,1 to 10 Years,M.Com,$63K-$83K,"Washington, D.C.",USA,37,-95,92614,Procurement Specialist,Procurement Manager,Lincoln National,1,10,5.5,73000
1976539845712461,3 to 14 Years,B.Com,$59K-$115K,"Washington, D.C.",USA,37,-95,62503,Financial Planner,Tax Planner,Suncorp Group,3,14,8.5,87000
1058201045016529,5 to 12 Years,PhD,$63K-$94K,"Washington, D.C.",USA,37,-95,39019,Chemical Engineer,Quality Control Engineer,Pfizer Inc.,5,12,8.5,78500
544240086665196,4 to 10 Years,B.Tech,$58K-$109K,"Washington, D.C.",USA,37,-95,30601,UX/UI Designer,User Interface Designer,Bandhan Bank,4,10,7.0,83500
2542413445124891,4 to 10 Years,B.Com,$57K-$94K,"Washington, D.C.",USA,37,-95,115727,Graphic Designer,Print Graphic Designer,Expeditors International of Washington,4,10,7.0,75500
370562271346854,4 to 15 Years,MCA,$65K-$119K,"Washington, D.C.",USA,37,-95,61352,Procurement Manager,Supplier Diversity Manager,Fidelity National Information Services,4,15,9.5,92000
2781533989405515,5 to 10 Years,BA,$62K-$111K,"Washington, D.C.",USA,37,-95,111236,Sales Manager,Sales Team Leader,Sage Group,5,10,7.5,86500
2942364090753594,2 to 12 Years,BBA,$63K-$109K,"Washington, D.C.",USA,37,-95,28981,Data Analyst,Business Intelligence Analyst,Osram Licht AG (Now part of ams AG),2,12,7.0,86000
2394395522359567,1 to 10 Years,M.Tech,$57K-$114K,"Washington, D.C.",USA,37,-95,131318,Software Developer,Mobile App Developer,Kohl's,1,10,5.5,85500
444982990611862,5 to 14 Years,B.Com,$65K-$123K,"Washington, D.C.",USA,37,-95,65760,Procurement Manager,Procurement Analyst,Motorola Solutions,5,14,9.5,94000
140479923932731,5 to 13 Years,BBA,$56K-$90K,"Washington, D.C.",USA,37,-95,31223,Front-End Engineer,UI/UX Front-End Developer,Evolution Mining,5,13,9.0,73000
1424049968207744,3 to 14 Years,PhD,$58K-$129K,"Washington, D.C.",USA,37,-95,52953,Research Scientist,Senior Researcher,Haier Group,3,14,8.5,93500
2747748364598423,5 to 9 Years,MCA,$59K-$103K,"Washington, D.C.",USA,37,-95,57655,Java Developer,Java Web Application Developer,Publix Super Markets,5,9,7.0,81000
1628785399782030,5 to 10 Years,BCA,$57K-$104K,"Washington, D.C.",USA,37,-95,85532,Software Tester,Quality Assurance Analyst,Macy's,5,10,7.5,80500
1134803993977089,2 to 15 Years,BCA,$58K-$125K,"Washington, D.C.",USA,37,-95,117048,Account Executive,Advertising Account Executive,Warner Bros. Discovery,2,15,8.5,91500
902851843557928,0 to 10 Years,B.Tech,$62K-$87K,"Washington, D.C.",USA,37,-95,104100,Procurement Specialist,Sourcing Analyst,Viatris,0,10,5.0,74500
943643635241228,5 to 11 Years,B.Tech,$58K-$100K,"Washington, D.C.",USA,37,-95,103787,Data Scientist,Data Engineer,LKQ,5,11,8.0,79000
1318037639513723,1 to 14 Years,BCA,$64K-$101K,"Washington, D.C.",USA,37,-95,18960,Research Analyst,Social Science Researcher,CHS,1,14,7.5,82500
2535865374100770,4 to 9 Years,B.Tech,$60K-$92K,"Washington, D.C.",USA,37,-95,134798,Software Architect,Solution Architect,Baidu,4,9,6.5,76000
949709930875527,2 to 13 Years,PhD,$59K-$128K,"Washington, D.C.",USA,37,-95,131525,Data Analyst,Business Intelligence Analyst,Altria Group,2,13,7.5,93500
2109056315304589,5 to 9 Years,M.Com,$55K-$98K,"Washington, D.C.",USA,37,-95,126879,Accountant,Forensic Accountant,Andersons,5,9,7.0,76500
2204191117037342,1 to 12 Years,BCA,$59K-$96K,"Washington, D.C.",USA,37,-95,80291,Sales Representative,Inside Sales Representative,Genworth Financial,1,12,6.5,77500
651556273442898,0 to 10 Years,BA,$64K-$84K,"Washington, D.C.",USA,37,-95,55958,Network Engineer,Network Administrator,US Foods Holding,0,10,5.0,74000
1071022462456674,4 to 8 Years,PhD,$61K-$129K,"Washington, D.C.",USA,37,-95,37604,Architect,Architectural Designer,News Corp.,4,8,6.0,95000
1217359474755759,0 to 15 Years,MCA,$62K-$86K,"Washington, D.C.",USA,37,-95,80851,Data Scientist,Machine Learning Engineer,China Telecom,0,15,7.5,74000
1324681830639667,2 to 15 Years,MBA,$62K-$97K,"Washington, D.C.",USA,37,-95,68859,Research Scientist,Research Analyst,Lendlease Group,2,15,8.5,79500
709461236129786,0 to 11 Years,M.Tech,$64K-$94K,"Washington, D.C.",USA,37,-95,39572,Human Resources Manager,Employee Relations Specialist,Rightmove,0,11,5.5,79000
806704158423826,5 to 10 Years,M.Tech,$65K-$84K,"Washington, D.C.",USA,37,-95,67388,Data Analyst,Business Intelligence Analyst,Citizens Financial Group,5,10,7.5,74500
21540246551793,5 to 15 Years,MBA,$55K-$124K,"Washington, D.C.",USA,37,-95,92800,Purchasing Agent,Inventory Manager,3i Group,5,15,10.0,89500
47854955926655,2 to 12 Years,M.Tech,$55K-$107K,"Washington, D.C.",USA,37,-95,78295,Procurement Manager,Supplier Diversity Manager,SAP SE,2,12,7.0,81000
3070407835214341,4 to 14 Years,B.Tech,$62K-$130K,"Washington, D.C.",USA,37,-95,27276,Aerospace Engineer,Avionics Engineer,Colgate-Palmolive,4,14,9.0,96000
2116615208668489,0 to 13 Years,B.Com,$57K-$122K,"Washington, D.C.",USA,37,-95,36679,Nurse Practitioner,Family Nurse Practitioner,Henkel AG & Co. KGaA,0,13,6.5,89500
2312247432853561,2 to 13 Years,MBA,$55K-$89K,"Washington, D.C.",USA,37,-95,131912,Account Manager,Client Relationship Manager,Bajaj Holdings & Investment Limited,2,13,7.5,72000
930882375872342,5 to 12 Years,MCA,$62K-$112K,"Washington, D.C.",USA,37,-95,107748,Executive Assistant,Personal Assistant,Spirax-Sarco Engineering,5,12,8.5,87000
829223360933765,1 to 12 Years,M.Com,$59K-$122K,"Washington, D.C.",USA,37,-95,134140,Event Planner,Wedding Planner,CMS Energy,1,12,6.5,90500
937895906248598,2 to 12 Years,B.Com,$55K-$118K,"Washington, D.C.",USA,37,-95,127425,Marketing Director,Marketing Communications Director,Steel Dynamics,2,12,7.0,86500
1713629034443740,5 to 9 Years,MCA,$61K-$125K,"Washington, D.C.",USA,37,-95,51199,Sales Representative,Account Executive,BP (British Petroleum),5,9,7.0,93000
3094419988665004,2 to 12 Years,B.Tech,$60K-$128K,"Washington, D.C.",USA,37,-95,13781,Human Resources Manager,Talent Acquisition Manager,Spirax-Sarco Engineering,2,12,7.0,94000
710452239430864,2 to 11 Years,BCA,$65K-$127K,"Washington, D.C.",USA,37,-95,80003,Web Developer,Full-Stack Developer,Telstra Corporation,2,11,6.5,96000
2984260837238176,5 to 14 Years,BA,$60K-$113K,"Washington, D.C.",USA,37,-95,66065,Product Designer,Industrial Designer,Mondelez International,5,14,9.5,86500
628687930537678,4 to 15 Years,MBA,$57K-$85K,"Washington, D.C.",USA,37,-95,68015,Digital Marketing Specialist,Social Media Manager,Nestle India,4,15,9.5,71000
1975724208287294,4 to 15 Years,M.Com,$61K-$128K,"Washington, D.C.",USA,37,-95,44253,Content Writer,Content Strategist,Mutual of Omaha Insurance,4,15,9.5,94500
2348875934744319,5 to 10 Years,B.Com,$59K-$80K,"Washington, D.C.",USA,37,-95,106283,Operations Manager,Supply Chain Manager,General Motors,5,10,7.5,69500
1706621053845410,1 to 11 Years,BA,$55K-$85K,"Washington, D.C.",USA,37,-95,106619,HR Manager,Employee Development Manager,Pfizer Inc.,1,11,6.0,70000
1134256926961078,4 to 12 Years,BA,$60K-$106K,"Washington, D.C.",USA,37,-95,127479,Content Writer,Content Strategist,Lear,4,12,8.0,83000
1515942685693645,4 to 8 Years,BCA,$57K-$106K,"Washington, D.C.",USA,37,-95,115349,Brand Ambassador,Product Demonstrator,Graphic Packaging Holding,4,8,6.0,81500
2623241594134385,5 to 13 Years,B.Com,$58K-$105K,"Washington, D.C.",USA,37,-95,16548,Product Manager,Technical Product Manager,Automatic Data Processing,5,13,9.0,81500
263621336419281,3 to 14 Years,MCA,$61K-$126K,"Washington, D.C.",USA,37,-95,93390,Data Scientist,Data Engineer,Rentokil Initial,3,14,8.5,93500
2232194349170558,4 to 14 Years,B.Tech,$55K-$80K,"Washington, D.C.",USA,37,-95,12690,Landscape Architect,Residential Landscape Designer,Beach Energy,4,14,9.0,67500
238184765193977,3 to 11 Years,BCA,$62K-$96K,"Washington, D.C.",USA,37,-95,69044,Litigation Attorney,Family Law Attorney,Fidelity National Financial,3,11,7.0,79000
2309508932608821,2 to 11 Years,M.Com,$62K-$103K,"Washington, D.C.",USA,37,-95,28448,Marketing Specialist,Digital Marketing Specialist,Hochschild Mining,2,11,6.5,82500
2618348808191836,5 to 9 Years,PhD,$56K-$82K,"Washington, D.C.",USA,37,-95,28201,Sales Associate,Retail Sales Associate,United Airlines Holdings,5,9,7.0,69000
1592314089060539,4 to 9 Years,PhD,$61K-$117K,"Washington, D.C.",USA,37,-95,70806,Nurse Manager,Clinical Nurse Manager,Centrica,4,9,6.5,89000
1429927699973099,1 to 13 Years,MBA,$62K-$103K,"Washington, D.C.",USA,37,-95,17151,Architectural Designer,Architectural Drafter,Illinois Tool Works,1,13,7.0,82500
2775466776930102,4 to 15 Years,BA,$56K-$89K,"Washington, D.C.",USA,37,-95,36765,HR Manager,Employee Development Manager,Sysco,4,15,9.5,72500
2075068467769344,5 to 11 Years,B.Com,$59K-$125K,"Washington, D.C.",USA,37,-95,42122,Project Manager,Agile Project Manager,CVS Health,5,11,8.0,92000
1878069724173451,3 to 11 Years,BA,$55K-$87K,"Washington, D.C.",USA,37,-95,101591,Purchasing Agent,Procurement Specialist,Ingredion,3,11,7.0,71000
3072402544740496,2 to 8 Years,B.Tech,$61K-$95K,"Washington, D.C.",USA,37,-95,53104,Office Manager,Facilities Manager,NextEra Energy,2,8,5.0,78000
2803859170190465,5 to 9 Years,PhD,$59K-$93K,"Washington, D.C.",USA,37,-95,38559,Pharmaceutical Sales Representative,Medical Sales Specialist,Celanese,5,9,7.0,76000
2287948633010058,4 to 12 Years,BCA,$57K-$124K,"Washington, D.C.",USA,37,-95,63032,Sales Representative,Outside Sales Representative,Brewin Dolphin,4,12,8.0,90500
313693023809669,2 to 13 Years,M.Tech,$63K-$112K,"Washington, D.C.",USA,37,-95,55297,Electrical Designer,PCB Designer,Kyndryl Holdings,2,13,7.5,87500
819022384586676,5 to 15 Years,M.Tech,$58K-$116K,"Washington, D.C.",USA,37,-95,17034,Sales Associate,Retail Sales Associate,WHSmith,5,15,10.0,87000
228287632034297,5 to 13 Years,B.Tech,$61K-$120K,"Washington, D.C.",USA,37,-95,20706,Physical Therapist,Pediatric Physical Therapist,Persimmon plc,5,13,9.0,90500
755470797154845,5 to 8 Years,BA,$65K-$96K,"Washington, D.C.",USA,37,-95,103400,Customer Support Specialist,Customer Success Manager,Casey's General Stores,5,8,6.5,80500
2880863735456008,5 to 11 Years,BBA,$60K-$106K,"Washington, D.C.",USA,37,-95,65879,UI Developer,UX/UI Designer,Diageo,5,11,8.0,83000
3036142448431555,2 to 12 Years,B.Com,$55K-$105K,"Washington, D.C.",USA,37,-95,111827,Front-End Engineer,JavaScript Developer,Dr. Reddy's Laboratories,2,12,7.0,80000
1710617222173927,0 to 9 Years,BA,$62K-$102K,"Washington, D.C.",USA,37,-95,65708,Front-End Developer,Web Designer,The Kraft Heinz Company,0,9,4.5,82000
149189831413991,2 to 15 Years,B.Tech,$61K-$84K,"Washington, D.C.",USA,37,-95,102811,Substance Abuse Counselor,Addiction Counselor,Hilton Worldwide Holdings,2,15,8.5,72500
782880956380425,5 to 13 Years,BBA,$59K-$118K,"Washington, D.C.",USA,37,-95,93785,Chemical Engineer,Process Engineer,Elevance Health,5,13,9.0,88500
1534574036397965,5 to 8 Years,BCA,$56K-$110K,"Washington, D.C.",USA,37,-95,34490,Environmental Consultant,Environmental Impact Analyst,Wells Fargo,5,8,6.5,83000
274509889367998,0 to 9 Years,M.Com,$59K-$80K,"Washington, D.C.",USA,37,-95,14403,Customer Service Manager,Customer Support Manager,China Pacific Insurance,0,9,4.5,69500
362183565862462,3 to 10 Years,PhD,$61K-$123K,"Washington, D.C.",USA,37,-95,21951,Office Manager,Administrative Manager,Tractor Supply Company,3,10,6.5,92000
1696471903222724,5 to 11 Years,MBA,$64K-$107K,"Washington, D.C.",USA,37,-95,86611,Legal Assistant,Litigation Support Specialist,Land O'Lakes,5,11,8.0,85500
1285045228379623,0 to 15 Years,MBA,$63K-$93K,"Washington, D.C.",USA,37,-95,40768,Software Engineer,Backend Developer,FirstEnergy,0,15,7.5,78000
1927872441708186,0 to 13 Years,B.Com,$56K-$115K,"Washington, D.C.",USA,37,-95,19858,UX/UI Designer,Interaction Designer,Spirax-Sarco Engineering,0,13,6.5,85500
250007972002559,4 to 8 Years,B.Tech,$64K-$112K,"Washington, D.C.",USA,37,-95,16739,Financial Advisor,Retirement Planner,CSL Limited,4,8,6.0,88000
2988101425705240,1 to 14 Years,M.Tech,$65K-$123K,"Washington, D.C.",USA,37,-95,23671,Art Director,Visual Designer,Qurate Retail,1,14,7.5,94000
811921361930527,4 to 14 Years,BBA,$65K-$94K,"Washington, D.C.",USA,37,-95,39512,UX Researcher,User Researcher,Seven Group Holdings,4,14,9.0,79500
285702222961997,2 to 9 Years,BBA,$61K-$130K,"Washington, D.C.",USA,37,-95,88977,Electrical Engineer,Electronics Hardware Engineer,Textron,2,9,5.5,95500
1305652797078283,4 to 13 Years,MCA,$57K-$126K,"Washington, D.C.",USA,37,-95,108850,Network Security Specialist,Security Consultant,SSE plc,4,13,8.5,91500
2175040090401259,5 to 12 Years,B.Com,$60K-$80K,"Washington, D.C.",USA,37,-95,40192,Executive Assistant,Project Coordinator,Wesfarmers Limited,5,12,8.5,70000
2431349532057044,1 to 9 Years,B.Tech,$59K-$83K,"Washington, D.C.",USA,37,-95,36058,Database Administrator,Database Security Specialist,Marathon Oil,1,9,5.0,71000
2693864946016843,5 to 9 Years,BBA,$58K-$99K,"Washington, D.C.",USA,37,-95,53686,Customer Support Specialist,Customer Success Manager,Tata Power,5,9,7.0,78500
1517011820860199,4 to 15 Years,BCA,$63K-$80K,"Washington, D.C.",USA,37,-95,58028,Java Developer,Java Software Engineer,Berry Global Group,4,15,9.5,71500
313486801648915,4 to 8 Years,M.Com,$65K-$122K,"Washington, D.C.",USA,37,-95,105721,Investment Analyst,Risk Analyst,Quanta Services,4,8,6.0,93500
3014068398041610,3 to 15 Years,MBA,$64K-$109K,"Washington, D.C.",USA,37,-95,107202,Account Executive,Advertising Account Executive,Archer Daniels Midland,3,15,9.0,86500
1632562111727473,3 to 10 Years,M.Com,$62K-$116K,"Washington, D.C.",USA,37,-95,64039,UI Developer,UX/UI Designer,DTE Energy,3,10,6.5,89000
985033690246737,3 to 10 Years,MCA,$60K-$83K,"Washington, D.C.",USA,37,-95,65715,Landscape Architect,Environmental Designer,J.M. Smucker,3,10,6.5,71500
920556259815652,5 to 14 Years,BBA,$58K-$111K,"Washington, D.C.",USA,37,-95,112429,Content Writer,Copywriter,Shree Cement,5,14,9.5,84500
1108780478830177,2 to 10 Years,M.Tech,$59K-$125K,"Washington, D.C.",USA,37,-95,51939,Graphic Designer,Print Graphic Designer,Dick's Sporting Goods,2,10,6.0,92000
1532764570399003,5 to 12 Years,BBA,$56K-$126K,"Washington, D.C.",USA,37,-95,86338,Customer Service Manager,Customer Support Manager,UGI,5,12,8.5,91000
1519528909294501,1 to 14 Years,B.Tech,$57K-$85K,"Washington, D.C.",USA,37,-95,24285,Family Nurse Practitioner,Pediatric Nurse Practitioner,Sinopharm Group,1,14,7.5,71000
2146733505875677,3 to 13 Years,BCA,$59K-$94K,"Washington, D.C.",USA,37,-95,58833,Investment Banker,Investment Portfolio Manager,Uber Technologies,3,13,8.0,76500
515864970573451,1 to 14 Years,M.Tech,$58K-$81K,"Washington, D.C.",USA,37,-95,90922,Network Security Specialist,Security Consultant,APA Group,1,14,7.5,69500
487795346971918,2 to 10 Years,BCA,$56K-$87K,"Washington, D.C.",USA,37,-95,65871,SEM Specialist,Paid Advertising Specialist,Brewin Dolphin,2,10,6.0,71500
2815283711465319,2 to 12 Years,BA,$63K-$93K,"Washington, D.C.",USA,37,-95,112373,Software Architect,Enterprise Architect,Deutsche Post DHL Group,2,12,7.0,78000
1335537503528890,3 to 8 Years,MBA,$63K-$85K,"Washington, D.C.",USA,37,-95,110471,Systems Analyst,Business Systems Analyst,HDFC Bank,3,8,5.5,74000
1342987453413305,0 to 8 Years,MCA,$55K-$103K,"Washington, D.C.",USA,37,-95,101244,Occupational Therapist,Mental Health Occupational Therapist,Avnet,0,8,4.0,79000
2162911118715019,3 to 13 Years,B.Com,$59K-$92K,"Washington, D.C.",USA,37,-95,94807,Sales Consultant,B2B Sales Consultant,Kroger,3,13,8.0,75500
771682210004937,3 to 14 Years,PhD,$65K-$118K,"Washington, D.C.",USA,37,-95,77051,Business Analyst,Healthcare Business Analyst,Berkeley Group Holdings,3,14,8.5,91500
1594309296075011,4 to 9 Years,B.Tech,$55K-$125K,"Washington, D.C.",USA,37,-95,22163,Physician Assistant,Primary Care Physician Assistant,Vertex Pharmaceuticals,4,9,6.5,90000
3051215795183956,2 to 13 Years,B.Tech,$58K-$108K,"Washington, D.C.",USA,37,-95,21924,Office Manager,Office Coordinator,Taylor Wimpey,2,13,7.5,83000
1341883869971010,0 to 15 Years,BCA,$61K-$89K,"Washington, D.C.",USA,37,-95,47491,Process Engineer,Chemical Engineer,Linde plc,0,15,7.5,75000
3017297182567901,2 to 9 Years,MCA,$56K-$102K,"Washington, D.C.",USA,37,-95,46582,Financial Planner,Tax Planner,Intel,2,9,5.5,79000
2071235170496174,4 to 13 Years,BA,$57K-$89K,"Washington, D.C.",USA,37,-95,43316,Marketing Specialist,Digital Marketing Specialist,AstraZeneca,4,13,8.5,73000
2804983155641716,5 to 12 Years,M.Com,$60K-$84K,"Washington, D.C.",USA,37,-95,84190,Environmental Engineer,Sustainability Specialist,Huntington Ingalls Industries,5,12,8.5,72000
2915165531826614,0 to 10 Years,M.Tech,$61K-$101K,"Washington, D.C.",USA,37,-95,31124,Operations Manager,Supply Chain Manager,Freeport-McMoRan,0,10,5.0,81000
954774971004481,4 to 14 Years,M.Com,$56K-$125K,"Washington, D.C.",USA,37,-95,30544,Network Engineer,Network Administrator,Alibaba Health Information Technology,4,14,9.0,90500
1988699505275373,3 to 15 Years,M.Com,$58K-$87K,"Washington, D.C.",USA,37,-95,128767,Marketing Specialist,Marketing Analytics Specialist,Berkeley Group Holdings,3,15,9.0,72500
989209330139059,3 to 9 Years,M.Tech,$57K-$110K,"Washington, D.C.",USA,37,-95,24085,Front-End Engineer,JavaScript Developer,Marriott International,3,9,6.0,83500
2982809038923507,5 to 14 Years,PhD,$65K-$114K,"Washington, D.C.",USA,37,-95,97200,Legal Counsel,Intellectual Property Lawyer,China Eastern Airlines,5,14,9.5,89500
1235852970280029,1 to 10 Years,B.Tech,$58K-$87K,"Washington, D.C.",USA,37,-95,62402,Network Engineer,Network Administrator,BJ's Wholesale Club,1,10,5.5,72500
2226096540565122,5 to 15 Years,BCA,$60K-$98K,"Washington, D.C.",USA,37,-95,111807,Art Teacher,Fine Arts Instructor,Sempra,5,15,10.0,79000
555530769012028,1 to 12 Years,B.Com,$59K-$106K,"Washington, D.C.",USA,37,-95,94995,UX/UI Designer,Interaction Designer,Evolution Mining,1,12,6.5,82500
1937694882576825,3 to 10 Years,BBA,$59K-$112K,"Washington, D.C.",USA,37,-95,14680,Quality Assurance Analyst,Test Automation Engineer,Capital One Financial,3,10,6.5,85500
2342196766458952,2 to 8 Years,BCA,$61K-$129K,"Washington, D.C.",USA,37,-95,103053,Art Director,Creative Director,Admiral Group,2,8,5.0,95000
879776572112278,4 to 14 Years,BBA,$56K-$92K,"Washington, D.C.",USA,37,-95,95777,Data Scientist,Machine Learning Engineer,GlaxoSmithKline,4,14,9.0,74000
1567843962032287,1 to 9 Years,B.Tech,$60K-$88K,"Washington, D.C.",USA,37,-95,92294,Nurse Practitioner,Primary Care Nurse Practitioner,Abbott Laboratories,1,9,5.0,74000
983977749259473,3 to 10 Years,BBA,$62K-$113K,"Washington, D.C.",USA,37,-95,81402,Customer Service Manager,Customer Experience Strategist,Berry Global Group,3,10,6.5,87500
537383643107713,0 to 10 Years,M.Tech,$63K-$95K,"Washington, D.C.",USA,37,-95,14270,UI Developer,UX/UI Designer,Reinsurance Group of America,0,10,5.0,79000
2518204893655004,0 to 9 Years,PhD,$55K-$121K,"Washington, D.C.",USA,37,-95,107141,Finance Manager,Accounting Manager,Berry Global Group,0,9,4.5,88000
1781710689698517,4 to 8 Years,MBA,$57K-$130K,"Washington, D.C.",USA,37,-95,83893,Project Manager,IT Project Manager,DTE Energy,4,8,6.0,93500
1279993729275660,5 to 8 Years,M.Com,$58K-$101K,"Washington, D.C.",USA,37,-95,115650,Graphic Designer,Web Graphic Designer,Siemens India,5,8,6.5,79500
2615321329766392,2 to 15 Years,PhD,$65K-$121K,"Washington, D.C.",USA,37,-95,115474,SEM Specialist,SEM Analyst,The Boeing Company,2,15,8.5,93000
2178101290951996,4 to 11 Years,B.Tech,$58K-$115K,"Washington, D.C.",USA,37,-95,113453,Front-End Developer,Web Designer,Pioneer Natural Resources,4,11,7.5,86500
1019377561506736,1 to 9 Years,PhD,$65K-$121K,"Washington, D.C.",USA,37,-95,37573,QA Analyst,Performance Testing Specialist,China Vanke,1,9,5.0,93000
801517384890682,0 to 11 Years,MBA,$55K-$87K,"Washington, D.C.",USA,37,-95,100896,Art Director,Visual Designer,Warner Bros. Discovery,0,11,5.5,71000
